Column 1	Column 2	Centroid	Distance_to_nearest_centroid
-0.763050322	1.602020626	5	1.168375071058103
1.324719072	0.480757609	2	0.5380955133884162
-0.824007093	-0.527164742	4	0.653820697870021
-1.368808231	-1.571518022	1	0.956895939628116
1.339958265	-0.033323269	2	0.23209013422484326
-3.125125185	0.675055893	0	1.6359853382009117
0.177969824	1.703217649	5	0.29453884349534265
1.477110999	0.638624965	2	0.7477381449070086
0.658004393	0.290507205	2	0.5429935468716767
0.600857421	0.541475823	7	0.7483444753085151
-0.14586302	-0.280244006	4	0.5530557508459132
-0.298254946	-0.260004601	4	0.5676945032293484
-0.20681979	-0.563595671	4	0.2636458280183705
0.242736393	0.776252917	7	0.5916427505336976
0.075105274	0.828875369	7	0.5601860432721408
0.151301237	0.152879254	7	0.2970057702024647
0.677053384	-2.093694662	4	1.5666342625686265
-0.606848598	-0.450255005	4	0.5230070735340915
-0.797338506	-0.980527406	4	0.5768210759932331
0.033197494	0.424087276	7	0.18790280013342767
-5.411004084	-3.465926297	8	2.2534320792723848
-6.161534322	-3.660224581	8	2.0929229430796923
1.248523109	0.788396559	2	0.8126259162018998
-1.090692965	0.09216104	0	0.6921108198884273
-0.606848598	-0.353105862	4	0.5964616070076858
0.81039632	0.861258416	5	0.768205051596247
0.818015916	0.849114773	5	0.7825412392181846
-2.100289478	1.100083391	0	1.3299221270924004
-1.624064708	0.509092775	0	0.69377215362288
0.917070668	0.577906751	2	0.620421067996884
0.490373274	0.764109274	5	0.7529250335817838
1.553306962	0.930072392	3	0.6174838674696496
1.538067769	1.197232533	3	0.4485664305768819
0.806586522	1.508919365	5	0.4047598471687102
0.779917934	1.512967246	5	0.3780827009941249
1.03898421	0.245980515	2	0.2673994270856675
1.122799769	1.112227034	5	0.8242902548416702
0.635145604	1.091987629	5	0.480296077067617
0.513232063	-0.349057982	2	0.6842979592330852
1.305670081	1.100083391	3	0.6990936362375275
-0.012520084	0.626481322	7	0.3407181746619932
0.063675879	0.367416943	7	0.18397540029921816
-0.294445148	-0.272148244	4	0.5552387091613462
0.162730632	-0.009035984	7	0.40968661800776557
4.029675769	0.209549587	6	0.2230662013730464
-0.363021515	-0.931952835	4	0.16164560509167042
1.252332907	1.233663462	3	0.6996412789962959
1.480920797	0.96650332	3	0.6371391627306457
1.465681604	0.962455439	3	0.6507320368379343
-0.583989809	-0.393584672	4	0.5504982938619616
-0.370641111	-1.611996831	4	0.7975585422286802
2.517185898	3.217125117	3	1.889606052452934
-0.138243423	0.075969516	7	0.22535750386375256
0.677053384	0.630529203	2	0.774243603735146
0.616096613	0.533380061	2	0.7351046553166646
0.117013054	0.209549587	7	0.24143943753554953
0.177969824	0.646720727	7	0.4495502981419191
1.739987072	0.743869869	3	0.7035433528804359
0.20844821	-0.004988103	7	0.4383300835909183
0.35322054	1.027221534	5	0.48702179430602577
0.101773861	0.83292325	7	0.573189882007314
0.033197494	0.83292325	7	0.5518980507210118
0.978027439	0.468613966	2	0.4982264887620309
-1.342139643	-0.03737115	0	0.4106608667966455
-1.989805332	-6.238724733	8	3.746515712535239
-0.542082029	-0.353105862	4	0.5591864160030732
-1.49453157	-0.272148244	0	0.25257315120027257
-1.525009955	-0.247860958	0	0.21546082234751976
-1.525009955	-0.247860958	0	0.21546082234751976
-2.667949405	4.19266442	9	1.1300849089677045
-2.686998396	4.19266442	9	1.1489259395766172
-1.616445111	-0.478590171	0	0.3219024815349125
-1.551678543	-0.38548891	0	0.27347871210884667
-1.45262379	0.011203421	0	0.3337649898079784
0.200828613	1.116274915	5	0.4436811198608628
0.341791145	-0.365249505	4	0.7429544225051326
0.322742155	-0.328818577	4	0.7516144150527437
0.204638411	-0.38548891	4	0.6264850882981168
-1.056404781	-0.320722815	0	0.687247801588759
-0.896393258	-0.405728315	4	0.7772068733409543
-0.854485478	-0.4300156	4	0.7288208600789822
-0.614468194	-0.284291887	4	0.6565460761588962
0.20844821	-0.628361766	4	0.49137331430405773
0.760868944	-1.320549404	4	1.1185870154949735
0.002719109	0.379560586	7	0.13615624301462792
2.033341531	0.088113159	2	0.9299232532987057
2.010482742	0.088113159	2	0.9072010215082054
1.652361714	-1.308405762	2	1.405610093364635
0.120822852	0.019299183	7	0.3609896860535596
0.322742155	-0.936000716	4	0.5754787021880355
1.991433751	1.164849486	3	0.2656870123002026
-1.635494102	-1.599853188	1	0.8194031458593869
-1.288802469	-1.773912068	1	0.8458274551517905
-0.347782322	-2.559200969	1	1.537594415942817
-1.109741955	-2.142269233	1	0.8026219564555178
1.751416466	-0.170951221	2	0.6619144873189143
0.025577898	-0.304531291	4	0.5850887764465007
0.04081709	-0.316674934	4	0.581569355307671
-0.980208818	1.294381675	7	1.3238671256636478
0.398938118	-0.413824076	4	0.7613578193883176
-0.62208779	0.213597468	7	0.5219758359031059
1.545687366	1.326764723	3	0.39218909923414813
0.406557714	-0.583835075	4	0.6918237105422292
-0.820197295	-0.304531291	4	0.7779435567299062
-0.930681442	1.480584198	5	1.3328842779084586
0.890402081	-0.579787194	2	0.6082305698736847
1.0580332	-0.624313885	2	0.6142846039407175
1.347577861	-0.134520292	2	0.2682824088393187
-0.763050322	-0.498829576	4	0.6147414571082437
0.72658076	-0.624313885	2	0.7217234055141798
1.389485641	-1.219352381	2	1.2394112342129133
-1.925038763	-1.093868072	0	0.9379229194569946
1.656171512	0.772205036	3	0.7039460014642003
1.564736356	1.763935863	3	0.497207974747374
-0.004900488	0.407895752	7	0.14926565228766622
-0.465886066	-0.701223622	4	0.2558522160483403
1.808563439	1.549398174	3	0.17303103284635918
1.858090815	1.553446055	3	0.147649176640217
-0.183961001	0.942216035	7	0.647609202552905
5.153566228	-0.555499909	6	1.1635151350404722
0.8523041	0.05168223	2	0.2643517276871612
0.970407843	-0.373345267	2	0.3868287805166039
1.694269494	0.383608467	2	0.7066417761105473
0.097964063	-0.741702432	4	0.3499073966369088
-3.540393185	-3.70070339	1	2.123180823962251
-0.56113102	-1.178873572	4	0.47665768463407004
-0.625897588	1.743696459	5	1.0535698309622463
1.389485641	-0.000940222	2	0.28087133593524205
1.739987072	0.031442826	2	0.6326521756639168
-2.077430689	-1.174825691	0	1.057305622270403
-0.092525845	1.419865984	5	0.5028403889039974
-1.178318322	-0.510973219	0	0.6436473512423834
-2.519367276	-1.567470141	1	1.0394936189790907
-2.237442212	-0.940048597	0	0.9174314732398825
-1.460243387	-0.640505408	0	0.5356753959042907
-2.473649698	1.711313411	0	2.029853642890941
-1.441194396	1.395578699	0	1.598383120320495
0.45608509	2.213250646	5	0.7035345346106461
-1.437384598	3.545003472	9	0.8233673668299953
0.517041861	2.112053623	5	0.6111985899158421
-1.585966726	4.063132231	9	0.29956215305588235
-2.344116561	-1.199112977	0	1.1934165274540902
-4.184249075	-1.56342226	1	2.4502285567962176
-2.347926359	-1.644379879	1	0.8772166021725759
-1.460243387	0.359321181	0	0.599438280100195
2.265739219	0.74791775	3	0.7551621797457547
-1.460243387	-0.640505408	0	0.5356753959042907
1.762845861	0.962455439	3	0.48800706781189807
-0.275396157	1.294381675	5	0.7112806309798441
1.59902454	0.74791775	3	0.7495478002019865
-4.184249075	-1.486512522	1	2.477026643295977
-0.275396157	-0.69312786	4	0.13595656444324797
-2.397453735	2.945917094	9	1.6488622532439905
-2.347926359	-1.56342226	1	0.9464242916542703
-1.646923497	4.370771181	9	0.09705181394882963
-3.917563203	-0.620266004	0	2.2336206633383755
-3.056548818	0.65886437	0	1.5691604245489348
-2.271730396	1.57773334	0	1.8367197226308998
-1.791695827	1.852989244	0	2.0307630144298066
-1.665972488	1.306525318	0	1.484626323214173
-2.755574763	1.221519819	0	1.7350299517262362
0.936119659	-1.777959949	4	1.5152833511851975
0.859923696	-0.446207124	2	0.5003775940989904
0.398938118	-0.098089364	7	0.6434046391164541
-1.075453772	-0.960288002	4	0.8444685285498345
-0.050618066	0.116448325	7	0.19127930655181993
-0.542082029	-0.260004601	4	0.6396919548320424
-0.077286653	-0.199286387	7	0.49935679910622943
0.475134081	-0.421919838	2	0.7546552705360707
-0.035378873	-0.16690334	7	0.4715759049830922
-1.185937919	-1.551278617	1	1.080558135667651
-1.95170735	0.18121442	0	0.4219320659500065
-1.547868744	-1.251735429	0	1.090003947646142
-1.547868744	-1.251735429	0	1.090003947646142
2.818159953	0.233836872	6	1.4334460225973509
-0.244917772	-1.008862573	4	0.1839912166924781
0.410367512	0.44432668	7	0.5375120147216544
-0.263966763	-0.656696932	4	0.16963912809603102
-0.263966763	-0.656696932	4	0.16963912809603102
-0.195390396	-1.097915953	4	0.2769547734901296
0.410367512	0.44432668	7	0.5375120147216544
-0.862105075	-0.146663935	0	0.8668293463088237
1.157087953	1.197232533	3	0.8012374563234632
-0.168721809	0.096208921	7	0.2120926815446534
0.878972687	0.019299183	2	0.23200395522302955
1.130419366	-0.721463027	2	0.7096575135152011
3.431537457	-1.790103592	6	2.131871252440095
3.797278081	-0.842899455	6	1.1171539665076016
0.16654043	0.169070777	7	0.30306312252509776
-2.972733258	-1.219352381	1	1.5997953212962541
0.570379035	0.335033895	2	0.6406737367168103
-0.260156965	0.719582584	7	0.44737669683768433
-0.210629588	0.480757609	7	0.20898577037431307
-0.195390396	0.581954632	7	0.2962198529194612
0.749439549	1.743696459	5	0.41784989190444116
0.071295476	1.172945248	5	0.4733788128681306
0.235116797	0.998886368	5	0.5393394158630694
-2.626041625	5.900870172	9	1.8786939408899435
1.126609567	0.533380061	2	0.5458032419305227
-0.260156965	1.338908366	5	0.6842011635216023
1.732367476	0.44432668	2	0.7727521199061265
1.728557677	0.456470323	2	0.7769446302895539
1.774275255	0.472661847	2	0.8233069087008988
1.781894852	0.456470323	2	0.8201195437884016
0.448465494	0.254076277	7	0.557467676300913
0.814206118	0.173118658	2	0.3480317162807669
0.825635512	0.173118658	2	0.3384106848613265
0.974217641	-0.316674934	2	0.33296819129818417
-0.111574836	-0.292387649	4	0.5482264230541117
0.890402081	-0.276196125	2	0.3426994871117608
1.157087953	1.537254531	5	0.7556794209472562
-0.252537368	-0.025227507	7	0.3554818080953138
-3.174652561	-1.429842189	1	1.6117005495195096
-0.987828414	2.35897436	5	1.6275307127938725
0.08272487	0.270267801	7	0.19208741761369968
0.12463265	0.258124158	7	0.2354144149993047
0.097964063	-0.013083864	7	0.37361438042037853
-1.132600744	-1.04124562	4	0.916590480340551
-0.20681979	-0.268100363	4	0.5579001820630374
-0.20681979	-0.268100363	4	0.5579001820630374
-0.023949478	-0.486685933	4	0.4023587682394204
-3.273707313	-4.141922412	1	2.2467817070395983
-3.273707313	-4.044773269	1	2.171585772184312
0.235116797	-0.170951221	7	0.5815345586179391
0.235116797	-0.170951221	7	0.5815345586179391
-1.269753478	-0.033323269	0	0.48057106971756347
1.579975549	1.124370676	3	0.4566896176662419
1.366626852	1.197232533	3	0.6030212515875464
0.16654043	-0.583835075	4	0.4742801642403491
-0.14586302	-0.049514793	7	0.3508296485240086
0.284644173	0.059777992	7	0.45916579031823657
0.402747916	1.079843986	5	0.43196768265749863
1.130419366	1.873228648	5	0.8132989539328376
1.130419366	1.873228648	5	0.8132989539328376
2.044770925	0.970551201	3	0.4671519525082228
-0.340162726	1.063652463	7	0.7991926352935488
1.168517347	0.209549587	2	0.22957612706080022
1.019935219	0.610289799	2	0.628740561505638
1.484730595	-0.000940222	2	0.3760597803063825
1.739987072	1.104131272	3	0.3686333484056062
1.720938081	0.950311797	3	0.5146875876977188
0.155111035	-0.029275388	7	0.4203256980736188
1.419964026	-0.446207124	2	0.5340593935556252
-1.921228965	-1.846773925	1	0.5385715789299097
-0.820197295	-1.146490524	4	0.6616946934869611
0.288453971	0.958407558	5	0.5648988921561238
0.558949641	1.249854985	5	0.30545896988684107
-0.092525845	-0.215477911	7	0.5148615038146569
-0.153482616	-0.138568173	7	0.44018588768804406
-0.153482616	-0.138568173	7	0.44018588768804406
0.181779622	0.853162654	7	0.6248174934515716
0.604667219	0.533380061	2	0.7428142052002309
-2.801292341	-2.016784924	1	0.9959274096082873
-2.881298102	-2.117981947	1	1.0404262218189122
-2.892727497	-2.008689162	1	1.0842375934550386
-0.084906249	1.079843986	5	0.6507797180311926
1.747606668	0.492901252	2	0.8143012279405649
-0.286825552	-0.988623168	4	0.16977648593959263
-0.298254946	-0.972431645	4	0.15792907469073056
-0.778289515	-0.850995217	4	0.537014631653846
-0.774479717	-0.850995217	4	0.5332093678799988
1.2675721	1.023173653	3	0.7700271289949399
0.779917934	-0.142616054	2	0.3538554378901331
0.177969824	-0.470494409	4	0.5494534394865999
0.612286815	0.169070777	2	0.5285807499028503
-0.606848598	-0.098089364	7	0.6383516652786224
0.837064907	0.298602967	2	0.4128166963164321
-0.088716047	0.298602967	7	0.018467767995981984
-0.473505662	-0.842899455	4	0.23229489468114176
4.018246375	0.533380061	6	0.4244072394190791
-0.576370212	0.116448325	7	0.5035208902592253
1.008505824	1.193184652	5	0.6852515037513465
1.008505824	1.193184652	5	0.6852515037513465
1.732367476	1.986569314	3	0.5965218942496399
1.751416466	2.047287528	3	0.648863744381807
1.82761243	2.124197266	3	0.7087017821677359
-0.054427864	-0.798372765	4	0.18934844967223008
-0.054427864	-0.798372765	4	0.18934844967223008
0.859923696	-0.021179626	2	0.24907806053175666
-2.008854322	-0.158807578	0	0.2810192500447967
-1.593586322	1.027221534	0	1.211534270489334
-1.540249148	0.039538588	0	0.28670852778552197
0.772298338	0.622433441	2	0.7182855298533806
-0.20681979	-1.101963834	4	0.27928103774802926
0.006528907	0.084065278	7	0.2433121931639677
0.825635512	0.646720727	2	0.7171419452491367
0.086534668	0.270267801	7	0.19585466669832935
-1.646923497	1.561541817	0	1.740238153946286
-0.115384634	-0.30048341	4	0.5394599610988928
-0.100145442	-0.292387649	4	0.5510554726679303
1.480920797	1.893468053	3	0.6481320299911718
-0.484935056	-0.680984218	4	0.282439405788493
-2.046952304	2.326591312	9	2.0937171391485636
-0.43540768	-0.664792694	4	0.25114658403636214
-2.03552291	2.367070122	9	2.0516831225688135
-0.526842836	-0.701223622	4	0.3106152971980931
-0.229678579	0.213597468	7	0.14943453014313995
-0.229678579	0.213597468	7	0.14943453014313995
0.513232063	1.047460939	5	0.47752441592038275
1.279001494	0.950311797	3	0.8009375352990156
0.277024577	0.893641464	5	0.6306436045005427
-0.218249185	0.800540202	7	0.5135215697231179
-2.199344231	-0.21143003	0	0.4722058460999391
0.109393457	0.262172039	7	0.21970686061852876
-0.004900488	0.18121442	7	0.1561243058850411
0.04081709	0.112400444	7	0.23829904305933802
0.45608509	-1.053389263	4	0.7344423817306688
2.098108099	0.820779607	3	0.6257074788960587
-2.576514249	-1.316501523	1	1.2766945260314402
1.86952021	3.136167498	3	1.714734764888915
1.861900613	3.083545046	3	1.6624183870560154
-0.039188671	-0.652649051	4	0.26601639161159457
2.296217604	0.209549587	2	1.2078969980374872
-0.06204746	-0.717415146	4	0.2095291611274479
0.345600944	-0.543356266	4	0.6514852964494773
1.229474118	0.525284299	2	0.5507915934731944
0.20844821	-0.328818577	4	0.6700110515192468
-0.309684341	-0.55954779	4	0.27386689919945817
0.120822852	-0.810516407	4	0.3630172382988848
0.981837237	1.83679772	5	0.6648434631845984
2.330505788	1.047460939	3	0.5514891372274466
0.128442448	-0.571691433	4	0.44863468195692974
-3.997568964	-0.08189784	0	2.271141255269783
-3.997568964	-0.08189784	0	2.271141255269783
0.543710448	0.492901252	7	0.6791035290140538
0.570379035	0.492901252	7	0.7047050477508202
0.097964063	-1.138394763	4	0.4623802868935188
-1.220226102	0.084065278	0	0.5712231443387089
-3.738502689	0.047634349	0	2.0225811134350504
0.475134081	-0.260004601	2	0.6804556575576199
1.115180173	-0.510973219	2	0.4988797797944702
0.551330044	1.427961746	5	0.17140250318291642
-0.972589221	2.395405288	5	1.633948231632168
2.53242509	0.496949133	3	1.1063856167137596
-0.74781113	0.144783492	7	0.6589776172775065
-1.20498691	0.05168223	0	0.5711138347856599
0.680863182	-0.482638052	2	0.6360316454657203
1.572355953	-0.883378264	2	0.9868720251481591
-0.153482616	-0.38548891	4	0.448216306971014
1.279001494	1.075796105	3	0.7340141614720505
1.019935219	1.257950747	5	0.6681992860494697
1.618073531	2.002760838	3	0.6570440983512531
0.638955402	-0.061658436	2	0.4724847343546496
1.770465457	0.841019011	3	0.6018041120106192
0.703721971	-1.579613784	4	1.2098834021397185
-2.675569001	-3.00041999	1	1.01053392136905
-0.751620928	2.128245147	5	1.3078442619042299
0.669433788	-0.195238506	2	0.4760282743434503
-1.879321185	-0.595978718	0	0.44552805586721506
-1.147839937	-0.231669435	0	0.5831591659997948
0.501802668	-0.162855459	2	0.625466422801152
0.646574999	0.764109274	5	0.7867363738500343
0.528471256	-0.150711816	2	0.5966814780002553
1.591404944	0.828875369	3	0.6813328205234109
0.943739255	0.193358063	2	0.2635987500043153
0.741819953	0.436230919	2	0.5794244759445354
1.317099476	0.727678345	2	0.7685668662655403
-0.824007093	0.521236418	7	0.7504395578596852
2.84482854	2.662565429	3	1.543456725646319
0.958978448	1.650595197	5	0.5741669837966621
0.185589421	1.553446055	5	0.22021925063691408
-0.625897588	0.148831373	7	0.540070761205832
0.128442448	0.96650332	5	0.6100038768254248
0.052246485	0.65886437	7	0.3934355468607713
-0.153482616	-0.69312786	4	0.1586888147689427
-2.088860084	-11.29452801	8	6.656529664899529
-1.262133882	-0.025227507	0	0.49029034673405203
0.26940498	0.22574111	7	0.3836730391388301
0.818015916	0.723630465	2	0.7911549509554041
0.296073567	0.363369062	7	0.4083261247535391
0.345600944	-0.053562674	7	0.5739599122264291
0.349410742	-0.102137245	7	0.6078833198578346
0.334171549	-0.053562674	7	0.5649873475202848
0.349410742	-0.118328769	7	0.6186921807483337
-0.225868781	-0.134520292	7	0.4496442605475152
0.62371621	0.424087276	2	0.6524043243958991
0.631335806	0.403847871	2	0.633283925400441
0.398938118	-0.369297386	4	0.7862923725699871
0.463704687	-0.365249505	2	0.7354502015546056
-2.153626653	5.127724915	9	0.9759040272750505
-0.237298176	-1.17077781	4	0.34591259657704715
1.035174411	0.816731726	2	0.8321323441953453
2.101917898	-0.179046983	2	1.007009839637462
2.372413567	-0.409776195	2	1.324667554732961
-0.233488377	-0.345010101	4	0.47995973167888223
-0.168721809	-0.324770696	4	0.5054519816816994
-0.241107974	-0.575739314	4	0.24915792621090896
-0.583989809	-0.065706317	7	0.6004089395869805
0.174160026	-0.99671893	4	0.4501521622294121
0.174160026	-0.972431645	4	0.44145284465456
1.503779586	0.472661847	2	0.625304789397633
-0.119194433	-0.458350767	4	0.38654153008718456
0.139871843	0.464566085	7	0.2972983001025029
0.059866081	-1.008862573	4	0.3534292102515826
-0.210629588	-1.490560403	4	0.6663989752270025
0.379889127	0.193358063	7	0.49842619288260076
0.715151366	1.589876983	5	0.3228935335461909
-0.412548891	-0.620266004	4	0.2664417837459426
-0.385880304	-0.620266004	4	0.2502019457434168
-0.119194433	-0.575739314	4	0.27773730811551683
0.494183072	-0.292387649	2	0.6755310763674125
-0.24872757	0.836971131	7	0.5561129948917198
0.216067806	0.675055893	7	0.49575418564978685
0.216067806	0.675055893	7	0.49575418564978685
0.570379035	0.371464824	2	0.6611242923917818
-0.363021515	0.330986014	7	0.257816594670671
-0.203009992	-0.863138859	4	0.05454988638359088
0.753249347	1.767983744	5	0.43487384440689697
0.776108136	1.780127387	5	0.46051354152916046
0.49799287	1.371291413	5	0.17026926702876977
0.745629751	0.156927135	2	0.4006262759117253
-1.76502724	-0.195238506	0	0.041002459850571576
-1.76502724	-0.195238506	0	0.041002459850571576
0.174160026	0.513140656	7	0.3534552396949673
1.080891989	0.169070777	2	0.1833467562956653
-0.065857258	-2.324423875	4	1.5098272680249605
0.086534668	-0.531212623	4	0.44059670326326816
-0.862105075	-0.272148244	4	0.8307662756960115
0.536090852	1.019125772	5	0.5106491384813464
0.947549054	0.407895752	2	0.4499319237414087
1.172327145	0.836971131	2	0.8514752261865017
1.187566338	0.853162654	2	0.868870603552521
2.094298301	-0.595978718	2	1.145429194422416
1.553306962	0.804588083	3	0.7215140695788023
1.606644136	0.201453825	2	0.5416928672354101
1.579975549	0.217645348	2	0.5241846580193368
-2.203154029	-0.729558789	0	0.7286544047152369
-0.023949478	0.901737225	7	0.6082824465762038
-0.023949478	0.901737225	7	0.6082824465762038
1.259952503	2.460171383	3	1.2331762817576815
